"Time","Subsystem #2|Branch Currents|IBkr_tfA","Subsystem #2|Branch Currents|IBkr_tfB","Subsystem #2|Branch Currents|IBkr_tfC"
0.0912,3.592697756E-7,-3.470162738E-7,-1.225350183E-8
0.0918,3.337126871E-7,-2.567567797E-7,-7.695590741E-8
0.0924,3.131775445E-7,-1.929238655E-7,-1.202536789E-7
0.093,2.666154749E-7,-1.029031089E-7,-1.63712366E-7
0.0936,2.65284016E-7,-5.12950628E-8,-2.139889532E-7
0.0942,2.151106906E-7,1.320821349E-8,-2.283189041E-7
0.0948,2.127992159E-7,7.283700577E-8,-2.856362217E-7
0.0954,1.805587989E-7,9.960315043E-8,-2.801619494E-7
0.096,1.255718455E-7,1.460368711E-7,-2.716087166E-7
0.0966,8.005257606E-8,1.719385118E-7,-2.519910879E-7
0.0972,2.365951081E-8,2.30915414E-7,-2.545749248E-7
0.0978,-6.582243053E-8,2.38745197E-7,-1.729227665E-7
0.0984,-1.256175611E-7,2.745660098E-7,-1.489484487E-7
0.099,-1.501644486E-7,2.593050878E-7,-1.091406392E-7
0.0996,-1.985679161E-7,2.514078053E-7,-5.28398892E-8
0.1002,-2.010527443E-7,2.190951981E-7,-1.80424538E-8
0.1008,-2.587494385E-7,2.200059178E-7,3.874352076E-8
0.1014,-2.675940089E-7,1.546554224E-7,1.129385865E-7
0.102,-2.914623033E-7,1.36195381E-7,1.552669223E-7
0.1026,-2.93291251E-7,9.641433291E-8,1.968769181E-7
0.1032,-3.158531905E-7,4.241330881E-8,2.734398817E-7
0.1038,-2.548123005E-7,-3.455801705E-8,2.893703176E-7
0.1044,-2.152429889E-7,-1.547977652E-7,3.70040754E-7
0.105,-1.415782864E-7,-2.162594535E-7,3.578377399E-7
0.1056,-4.184509432E-8,-2.933603854E-7,3.352054797E-7
0.1062,2.748113185E-8,-3.212930923E-7,2.938119604E-7
0.1068,6.25284036E-8,-3.440784155E-7,2.815500119E-7
0.1074,1.385483156E-7,-3.22062331E-7,1.835140153E-7
0.108,1.789171267E-7,-3.280698441E-7,1.491527174E-7
0.1086,2.212636016E-7,-3.110999963E-7,8.98363947E-8
0.1092,3.323757544E-7,-3.183754347E-7,-1.400031965E-8
0.1098,3.683547205E-7,-2.993242882E-7,-6.903043228E-8
0.1104,4.284954323E-7,-2.805657662E-7,-1.479296661E-7
0.111,3.880387806E-7,-1.764291722E-7,-2.116096085E-7
0.1116,3.492584687E-7,-9.701294109E-8,-2.522455276E-7
0.1122,2.677508273E-7,9.913826989E-9,-2.776646543E-7
0.1128,2.253393929E-7,7.913320525E-8,-3.044725982E-7
0.1134,1.527353152E-7,1.420534111E-7,-2.947887264E-7
0.114,1.244406984E-7,2.047521466E-7,-3.29192845E-7
0.1146,7.051418394E-8,2.329145554E-7,-3.034287394E-7
0.1152,4.944573717E-9,2.675523699E-7,-2.724969436E-7
0.1158,-5.839581258E-8,2.892462734E-7,-2.308504609E-7
0.1164,-1.092252465E-7,3.148513331E-7,-2.056260866E-7
0.117,-1.865720939E-7,2.897817438E-7,-1.032096499E-7
0.1176,-2.510320696E-7,3.047871636E-7,-5.3755094E-8
0.1182,-2.604849881E-7,2.647276467E-7,-4.242658514E-9
0.1188,-3.009344929E-7,2.284453891E-7,7.248910383E-8
0.1194,-3.024995622E-7,1.834357225E-7,1.190638397E-7
0.12,-3.302785665E-7,1.606787836E-7,1.695997828E-7
0.1206,-3.128434033E-7,6.38385476E-8,2.490048557E-7
0.1212,-3.037086453E-7,1.562757064E-8,2.880810747E-7
0.1218,-2.723145863E-7,-3.763854445E-8,3.099531307E-7
0.1224,-2.647757099E-7,-1.021724835E-7,3.669481934E-7
0.123,-2.02971507E-7,-1.630415233E-7,3.660130304E-7
0.1236,-1.542124845E-7,-2.706068178E-7,4.248193023E-7
0.1242,-7.238844879E-8,-3.223464557E-7,3.947349045E-7
0.1248,4.542831186E-8,-3.996590963E-7,3.542307844E-7
0.1254,1.5603474E-7,-4.315945074E-7,2.755597673E-7
0.126,2.078103342E-7,-4.344394107E-7,2.266290765E-7
0.1266,2.8070547E-7,-3.980901465E-7,1.173846765E-7
0.1272,3.200599443E-7,-3.771797468E-7,5.71198025E-8
0.1278,3.456174277E-7,-3.382077176E-7,-7.40971016E-9
0.1284,4.319662355E-7,-3.094481271E-7,-1.225181084E-7
0.129,4.601331068E-7,-2.735356705E-7,-1.865974363E-7
0.1296,4.985551051E-7,-2.358234378E-7,-2.627316673E-7
0.1302,4.546661443E-7,-1.16463485E-7,-3.382026593E-7
0.1308,4.091309971E-7,-2.133851941E-8,-3.877924777E-7
0.1314,3.109522743E-7,9.878513932E-8,-4.097374136E-7
0.132,2.352496158E-7,1.937373619E-7,-4.289869776E-7
0.1326,1.408382969E-7,2.753263687E-7,-4.161646657E-7
0.1332,7.7263437E-8,3.51589644E-7,-4.28853081E-7
0.1338,-1.13228167E-8,3.85918564E-7,-3.745957473E-7
0.1344,-9.299594632E-8,3.99591162E-7,-3.065952157E-7
0.135,-1.739973082E-7,4.024112212E-7,-2.28413913E-7
0.1356,-2.370634601E-7,4.067520523E-7,-1.696885922E-7
0.1362,-3.086735404E-7,3.702078604E-7,-6.153432001E-8
0.1368,-3.896237784E-7,3.790075541E-7,1.061622435E-8
0.1374,-3.912365384E-7,3.25531685E-7,6.570485346E-8
0.138,-4.206815177E-7,2.579441811E-7,1.627373367E-7
0.1386,-4.187675602E-7,1.800563532E-7,2.387112071E-7
0.1392,-4.205639987E-7,1.193835344E-7,3.011804643E-7
0.1398,-3.913092991E-7,-5.491753293E-9,3.968010524E-7
0.1404,-3.579268716E-7,-7.40185431E-8,4.319454147E-7
0.141,-2.989874895E-7,-1.340784684E-7,4.330659579E-7
0.1416,-2.46492109E-7,-2.123797458E-7,4.588718548E-7
0.1422,-1.574542797E-7,-2.777272642E-7,4.351815438E-7
0.1428,-7.572492509E-8,-3.92975613E-7,4.687005381E-7
0.1434,1.64406732E-8,-4.545893278E-7,4.381486546E-7
0.144,1.310318435E-7,-5.358754527E-7,4.048436092E-7
0.1446,2.444284538E-7,-5.692169844E-7,3.247885306E-7
0.1452,2.993974949E-7,-5.487850276E-7,2.493875327E-7
0.1458,3.826199486E-7,-4.93135719E-7,1.105157704E-7
0.1464,4.474478974E-7,-4.482148571E-7,7.669597667E-10
0.147,4.859689589E-7,-3.870325451E-7,-9.893641371E-8
0.1476,5.692829401E-7,-3.263434946E-7,-2.429394455E-7
0.1482,5.964098932E-7,-2.776534733E-7,-3.187564198E-7
0.1488,6.00495513E-7,-2.230009086E-7,-3.774946044E-7
0.1494,5.289136055E-7,-8.93730349E-8,-4.395405706E-7
0.15,4.630210003E-7,3.507120277E-8,-4.980922031E-7
0.1506,3.577532357E-7,1.665593803E-7,-5.24312616E-7
0.1512,2.673787774E-7,2.957975656E-7,-5.631763431E-7
0.1518,1.779694063E-7,3.934139357E-7,-5.71383342E-7
0.1524,9.676193221E-8,4.764984984E-7,-5.732604306E-7
0.153,-3.125912197E-8,5.288691187E-7,-4.976099968E-7
0.1536,-1.546733028E-7,5.419982849E-7,-3.873249821E-7
0.1542,-2.882215842E-7,5.483339611E-7,-2.601123769E-7
0.1548,-3.79819399E-7,5.339797663E-7,-1.541603674E-7
0.1554,-4.512995328E-7,4.78858635E-7,-2.755910225E-8
0.156,-5.263556413E-7,4.681708878E-7,5.818475352E-8
0.1566,-5.12093587E-7,4.026110085E-7,1.094825786E-7
0.1572,-5.292724945E-7,3.17362299E-7,2.119101955E-7
0.1578,-5.298305049E-7,2.150041468E-7,3.14826358E-7
0.1584,-5.248442381E-7,1.137919939E-7,4.110522442E-7
0.159,-4.987454351E-7,-3.90054531E-8,5.377508882E-7
0.1596,-4.468698763E-7,-1.502484553E-7,5.971183316E-7
0.1602,-3.645108833E-7,-2.247747281E-7,5.892856114E-7
0.1608,-2.680288714E-7,-3.170923237E-7,5.85121195E-7
0.1614,-1.586040382E-7,-3.821717861E-7,5.407758243E-7
0.162,-5.251960272E-8,-4.859513141E-7,5.384709169E-7
0.1626,5.539102742E-8,-5.570627891E-7,5.016717617E-7
0.1632,1.658168386E-7,-6.345052103E-7,4.686883717E-7
0.1638,2.965011234E-7,-6.826140005E-7,3.861128772E-7
0.1644,3.871339996E-7,-6.790138443E-7,2.918798448E-7
0.165,4.947552088E-7,-6.375837919E-7,1.428285831E-7
0.1656,5.96831687E-7,-5.803555734E-7,-1.64761136E-8
0.1662,6.495321435E-7,-4.92127301E-7,-1.574048424E-7
0.1668,7.149774926E-7,-3.893420405E-7,-3.256354521E-7
0.1674,7.288392812E-7,-3.023915E-7,-4.264477812E-7
0.168,7.010738927E-7,-2.185793854E-7,-4.824945073E-7
0.1686,6.239422238E-7,-7.731771323E-8,-5.466245106E-7
0.1692,5.563702947E-7,5.751257511E-8,-6.138828698E-7
0.1698,4.613185345E-7,1.918311327E-7,-6.531496672E-7
0.1704,3.547933692E-7,3.505228956E-7,-7.053162648E-7
0.171,2.448036253E-7,4.826971714E-7,-7.275007967E-7
0.1716,1.16971188E-7,6.011379901E-7,-7.181091781E-7
0.1722,-5.418223896E-8,6.868772152E-7,-6.326949762E-7
0.1728,-2.189637025E-7,7.066938844E-7,-4.877301818E-7
0.1734,-3.737479479E-7,7.055201066E-7,-3.317721588E-7
0.174,-4.747991526E-7,6.678598438E-7,-1.930606912E-7
0.1746,-5.359591794E-7,5.941760819E-7,-5.821690251E-8
0.1752,-6.159643586E-7,5.691325923E-7,4.683176627E-8
0.1758,-6.204918005E-7,5.04262684E-7,1.162291165E-7
0.1764,-6.619754083E-7,4.180695775E-7,2.439058308E-7
0.177,-6.935741095E-7,3.024861544E-7,3.910879551E-7
0.1776,-6.942949421E-7,1.77418362E-7,5.168765801E-7
0.1782,-6.572867679E-7,-1.726228001E-10,6.574593907E-7
0.1788,-5.718442353E-7,-1.580737572E-7,7.299179925E-7
0.1794,-4.490091323E-7,-2.680448464E-7,7.170539787E-7
0.18,-3.03448102E-7,-3.982338327E-7,7.016819347E-7
0.1806,-1.768371588E-7,-4.810159315E-7,6.578530902E-7
0.1812,-6.469092451E-8,-5.7959026E-7,6.442811845E-7
0.1818,4.751355081E-8,-6.600071664E-7,6.124936156E-7
0.1824,1.736368489E-7,-7.465034072E-7,5.728665583E-7
0.183,3.315698761E-7,-8.075000489E-7,4.759301728E-7
0.1836,4.591311914E-7,-8.085106411E-7,3.493794497E-7
0.1842,5.866285652E-7,-7.672618988E-7,1.806333337E-7
0.1848,7.11611508E-7,-7.099927076E-7,-1.618800394E-9
0.1854,7.738185142E-7,-6.122000006E-7,-1.616185136E-7
0.186,8.280747939E-7,-4.870669413E-7,-3.410078526E-7
0.1866,8.508770286E-7,-3.753802751E-7,-4.754967535E-7
0.1872,8.184002365E-7,-2.599871928E-7,-5.584130437E-7
0.1878,7.465621947E-7,-1.003282237E-7,-6.46233971E-7
0.1884,6.787348261E-7,6.525406398E-8,-7.439888901E-7
0.189,5.800747521E-7,2.117278053E-7,-7.918025573E-7
0.1896,4.500517593E-7,3.975654157E-7,-8.47617175E-7
0.1902,3.209305688E-7,5.479578075E-7,-8.688883762E-7
0.1908,1.707326849E-7,6.761240703E-7,-8.468567552E-7
0.1914,-2.246640129E-8,7.89460207E-7,-7.669938057E-7
0.192,-2.073003037E-7,8.318406677E-7,-6.24540364E-7
0.1926,-3.861894639E-7,8.503383821E-7,-4.641489182E-7
0.1932,-5.285401771E-7,8.269947655E-7,-2.984545884E-7
0.1938,-6.208280042E-7,7.599193054E-7,-1.390913012E-7
0.1944,-7.312397165E-7,7.143178131E-7,1.692190333E-8
0.195,-7.630662696E-7,6.298387536E-7,1.332275161E-7
0.1956,-8.017799806E-7,5.235321557E-7,2.782478249E-7
0.1962,-8.284523697E-7,3.87908715E-7,4.405436547E-7
0.1968,-8.103488032E-7,2.415865841E-7,5.68762219E-7
0.1974,-7.735472217E-7,6.150060392E-8,7.120466178E-7
0.198,-6.902835946E-7,-1.21044208E-7,8.113278027E-7
0.1986,-5.701057288E-7,-2.587463688E-7,8.288520976E-7
0.1992,-4.087004865E-7,-4.250306308E-7,8.337311174E-7
0.1998,-2.664475731E-7,-5.488608235E-7,8.153083966E-7
0.2004,-1.208520696E-7,-6.670898317E-7,7.879419013E-7
0.201,2.961446806E-8,-7.687435745E-7,7.391291064E-7
0.2016,1.804573608E-7,-8.480519183E-7,6.675945575E-7
0.2022,3.452540053E-7,-9.037061831E-7,5.584521778E-7
0.2028,4.972631644E-7,-9.092830628E-7,4.120198984E-7
0.2034,6.349433975E-7,-8.855425592E-7,2.505991617E-7
0.204,7.793587601E-7,-8.42503939E-7,6.314517894E-8
0.2046,8.705977829E-7,-7.59097904E-7,-1.114998789E-7
0.2052,9.406662362E-7,-6.269163566E-7,-3.137498795E-7
0.2058,9.957002103E-7,-4.913932672E-7,-5.043069431E-7
0.2064,9.689132708E-7,-3.395112295E-7,-6.294020413E-7
0.207,8.977496473E-7,-1.55390476E-7,-7.423591713E-7
0.2076,8.170301867E-7,3.96462606E-8,-8.566764473E-7
0.2082,7.092010806E-7,1.984484252E-7,-9.076495057E-7
0.2088,5.635317893E-7,3.959010744E-7,-9.594328638E-7
0.2094,4.177212152E-7,5.632550166E-7,-9.809762318E-7
0.21,2.488837799E-7,7.152108357E-7,-9.640946156E-7
0.2106,4.429903604E-8,8.685673023E-7,-9.128663383E-7
0.2112,-1.697889782E-7,9.584870496E-7,-7.886980715E-7
0.2118,-3.737514002E-7,1.009084815E-6,-6.353334143E-7
0.2124,-5.502166863E-7,9.917256288E-7,-4.415089425E-7
0.213,-6.722524082E-7,9.208477141E-7,-2.485953059E-7
0.2136,-8.043513242E-7,8.506485827E-7,-4.629725856E-8
0.2142,-8.670092283E-7,7.585429889E-7,1.084662394E-7
0.2148,-9.140414121E-7,6.379370913E-7,2.761043208E-7
0.2154,-9.600600104E-7,4.984578274E-7,4.61602183E-7
0.216,-9.456356418E-7,3.407112479E-7,6.049243939E-7
0.2166,-9.103123141E-7,1.575316514E-7,7.527806627E-7
0.2172,-8.29551148E-7,-5.463006123E-8,8.841812092E-7
0.2178,-7.10473995E-7,-2.224755024E-7,9.329494973E-7
0.2184,-5.352636808E-7,-4.226921905E-7,9.579558714E-7
0.219,-3.781490943E-7,-5.858038371E-7,9.639529314E-7
0.2196,-2.147220088E-7,-7.180831733E-7,9.328051822E-7
0.2202,-3.901257818E-8,-8.390137861E-7,8.780263643E-7
0.2208,1.395801908E-7,-9.319985301E-7,7.924183394E-7
0.2214,3.271071724E-7,-9.971134102E-7,6.700062378E-7
0.222,5.109494524E-7,-1.012407575E-6,5.014581227E-7
0.2226,6.58539766E-7,-9.951282547E-7,3.365884887E-7
0.2232,8.187062849E-7,-9.563761147E-7,1.376698298E-7
0.2238,9.428967282E-7,-8.922251252E-7,-5.067160298E-8
0.2244,1.030440779E-6,-7.681723838E-7,-2.622683957E-7
0.225,1.111509415E-6,-6.30408639E-7,-4.811007762E-7
0.2256,1.097098649E-6,-4.596375321E-7,-6.374611173E-7
0.2262,1.030510076E-6,-2.54318844E-7,-7.761912319E-7
0.2268,9.523256959E-7,-2.648711355E-8,-9.258385824E-7
0.2274,8.391699472E-7,1.598057847E-7,-9.989757319E-7
0.228,6.831355549E-7,3.812384734E-7,-1.064374028E-6
0.2286,5.23204704E-7,5.808065777E-7,-1.104011282E-6
0.2292,3.460754644E-7,7.482358751E-7,-1.09431134E-6
0.2298,1.420186388E-7,9.157865317E-7,-1.05780517E-6
0.2304,-8.661739107E-8,1.028209688E-6,-9.415922974E-7
0.231,-3.082848753E-7,1.097843144E-6,-7.895582685E-7
0.2316,-5.314972292E-7,1.1112861E-6,-5.797888706E-7
0.2322,-6.998200404E-7,1.078556972E-6,-3.787369316E-7
0.2328,-8.609942218E-7,1.018988347E-6,-1.579941249E-7
0.2334,-9.60893253E-7,9.329508194E-7,2.794243368E-8
0.234,-1.012741057E-6,8.008601925E-7,2.118808645E-7
0.2346,-1.069407208E-6,6.409541083E-7,4.284530997E-7
0.2352,-1.058829255E-6,4.514400684E-7,6.073891866E-7
0.2358,-1.030487932E-6,2.557076868E-7,7.747802451E-7
0.2364,-9.724901855E-7,3.151626087E-8,9.409739247E-7
0.237,-8.754951444E-7,-1.422391085E-7,1.017734253E-6
0.2376,-7.013467427E-7,-3.489211961E-7,1.050267939E-6
0.2382,-5.22976431E-7,-5.508063773E-7,1.073782808E-6
0.2388,-3.182470668E-7,-7.240973775E-7,1.042344444E-6
0.2394,-1.031285146E-7,-8.905878576E-7,9.937163722E-7
0.24,1.019201158E-7,-1.01821151E-6,9.162913941E-7
0.2406,2.898880251E-7,-1.096180769E-6,8.062927436E-7
0.2412,4.791915778E-7,-1.113526192E-6,6.343346144E-7
0.2418,6.340296881E-7,-1.090936464E-6,4.569067756E-7
0.2424,8.056309922E-7,-1.049278938E-6,2.436479453E-7
0.243,9.678270169E-7,-1.0037143E-6,3.588728321E-8
0.2436,1.094682379E-6,-9.001711201E-7,-1.945112589E-7
0.2442,1.21937006E-6,-7.78896E-7,-4.404740598E-7
0.2448,1.232612955E-6,-6.049794648E-7,-6.276334899E-7
0.2454,1.171962084E-6,-3.917242113E-7,-7.802378727E-7
0.246,1.083017491E-6,-1.339496201E-7,-9.49067871E-7
0.2466,9.647878472E-7,8.368743388E-8,-1.048475281E-6
0.2472,8.0785958E-7,3.189042475E-7,-1.126763827E-6
0.2478,6.534472596E-7,5.461569867E-7,-1.199604246E-6
0.2484,4.78930017E-7,7.341516629E-7,-1.21308168E-6
0.249,2.779663287E-7,9.188601948E-7,-1.196826524E-6
0.2496,2.328905941E-8,1.075310131E-6,-1.09859919E-6
0.2502,-2.295224374E-7,1.18143855E-6,-9.519161129E-7
0.2508,-4.959087638E-7,1.222359528E-6,-7.264507639E-7
0.2514,-6.985238587E-7,1.211771705E-6,-5.132478468E-7
0.252,-8.729373859E-7,1.156136802E-6,-2.831994161E-7
0.2526,-9.952939388E-7,1.07479303E-6,-7.949909127E-8
0.2532,-1.05892652E-6,9.420900411E-7,1.168364785E-7
0.2538,-1.144819179E-6,7.903866732E-7,3.544325057E-7
0.2544,-1.163627052E-6,5.92828669E-7,5.707983832E-7
0.255,-1.157058343E-6,3.911896193E-7,7.65868724E-7
0.2556,-1.112992566E-6,1.454984038E-7,9.67494162E-7
0.2562,-1.020026373E-6,-5.561384154E-8,1.075640214E-6
0.2568,-8.436320123E-7,-2.745956921E-7,1.118227704E-6
0.2574,-6.599743666E-7,-5.072361182E-7,1.167210485E-6
0.258,-4.536713827E-7,-6.96671207E-7,1.15034259E-6
0.2586,-2.359961238E-7,-8.759519392E-7,1.111948063E-6
0.2592,-1.521563692E-8,-1.030799869E-6,1.046015506E-6
0.2598,1.93478019E-7,-1.137451748E-6,9.439737288E-7
0.2604,4.197015595E-7,-1.19172934E-6,7.720277801E-7
0.261,6.062597541E-7,-1.198379305E-6,5.921195511E-7
0.2616,7.973333226E-7,-1.169543721E-6,3.72210398E-7
0.2622,9.865111596E-7,-1.132352364E-6,1.458412045E-7
0.2628,1.130203328E-6,-1.031517895E-6,-9.868543239E-8
0.2634,1.267891147E-6,-9.083312727E-7,-3.595598742E-7
0.264,1.302801932E-6,-7.292353233E-7,-5.73566609E-7
0.2646,1.271954861E-6,-5.218836498E-7,-7.500712113E-7
0.2652,1.208399856E-6,-2.623728537E-7,-9.460270021E-7
0.2658,1.11444208E-6,-3.382002776E-8,-1.080622053E-6
0.2664,9.63523597E-7,2.067008082E-7,-1.170224405E-6
0.267,8.004780824E-7,4.69930645E-7,-1.270408727E-6
0.2676,6.037014587E-7,6.976952718E-7,-1.30139673E-6
0.2682,3.908592415E-7,9.099995804E-7,-1.300858822E-6
0.2688,1.286538086E-7,1.098272751E-6,-1.22692656E-6
0.2694,-1.186059118E-7,1.224021722E-6,-1.10541581E-6
0.27,-3.932486911E-7,1.282618576E-6,-8.893698851E-7
0.2706,-6.22311553E-7,1.303324872E-6,-6.81013319E-7
0.2712,-8.220496546E-7,1.273234374E-6,-4.511847195E-7
0.2718,-9.968063295E-7,1.220382804E-6,-2.235764749E-7
0.2724,-1.10745664E-6,1.109036056E-6,-1.579415834E-9
0.273,-1.226730901E-6,9.6183769E-7,2.64893211E-7
0.2736,-1.275441075E-6,7.545014714E-7,5.209396032E-7
0.2742,-1.272043484E-6,5.411383847E-7,7.309050992E-7
0.2748,-1.229645515E-6,2.839821049E-7,9.456634098E-7
0.2754,-1.145878773E-6,6.665803733E-8,1.079220736E-6
0.276,-9.77834026E-7,-1.60221005E-7,1.138055031E-6
0.2766,-8.060821557E-7,-4.224291346E-7,1.22851129E-6
0.2772,-6.074948688E-7,-6.381616799E-7,1.245656549E-6
0.2778,-3.971720206E-7,-8.390587891E-7,1.23623081E-6
0.2784,-1.602305362E-7,-1.029898094E-6,1.190128631E-6
0.279,7.841255994E-8,-1.167582042E-6,1.089169482E-6
0.2796,3.367872684E-7,-1.238502243E-6,9.017149743E-7
0.2802,5.56986591E-7,-1.261900723E-6,7.049141315E-7
0.2808,7.600856533E-7,-1.244253716E-6,4.841680623E-7
0.2814,9.528576285E-7,-1.223241708E-6,2.703840792E-7
0.282,1.105471568E-6,-1.14512081E-6,3.964924282E-8
0.2826,1.262107086E-6,-1.045110245E-6,-2.169968413E-7
0.2832,1.335751922E-6,-8.724568856E-7,-4.632950361E-7
0.2838,1.350387894E-6,-6.701560697E-7,-6.802318239E-7
0.2844,1.318976241E-6,-4.072625666E-7,-9.117136742E-7
0.285,1.250873969E-6,-1.552306308E-7,-1.095643338E-6
0.2856,1.110084432E-6,9.685434851E-8,-1.206938781E-6
0.2862,9.43139562E-7,3.827260409E-7,-1.325865603E-6
0.2868,7.377349231E-7,6.237143947E-7,-1.361449318E-6
0.2874,5.222565755E-7,8.394715257E-7,-1.361728101E-6
0.288,2.574735297E-7,1.051199604E-6,-1.308673134E-6
0.2886,1.501632585E-8,1.204434039E-6,-1.219450365E-6
0.2892,-2.69092637E-7,1.30504101E-6,-1.035948373E-6
0.2898,-5.278025147E-7,1.38191852E-6,-8.541160053E-7
0.2904,-7.570227607E-7,1.386730641E-6,-6.297078806E-7
0.291,-9.758194983E-7,1.352394066E-6,-3.765745673E-7
0.2916,-1.124365707E-6,1.252007486E-6,-1.276417787E-7
0.2922,-1.264747605E-6,1.110715481E-6,1.540321244E-7
0.2928,-1.334796749E-6,8.964463897E-7,4.383503597E-7
0.2934,-1.342126991E-6,6.785190512E-7,6.636079399E-7
0.294,-1.312747187E-6,4.28407505E-7,8.843396821E-7
0.2946,-1.254123545E-6,2.105477741E-7,1.043575771E-6
0.2952,-1.114848461E-6,-1.341270286E-8,1.128261164E-6
0.2958,-9.594390942E-7,-2.92513084E-7,1.251952178E-6
0.2964,-7.651203689E-7,-5.43201588E-7,1.308321957E-6
0.297,-5.474088869E-7,-7.790768373E-7,1.326485724E-6
0.2976,-2.973725559E-7,-1.004695646E-6,1.302068202E-6
0.2982,-5.004290074E-8,-1.165964972E-6,1.216007873E-6
0.2988,2.191249734E-7,-1.251247862E-6,1.032122889E-6
0.2994,4.640002151E-7,-1.292603389E-6,8.286031737E-7
0.3,6.863540768E-7,-1.287836021E-6,6.014819437E-7
0.3006,8.987190013E-7,-1.28076993E-6,3.820509288E-7
0.3012,1.074068732E-6,-1.229447492E-6,1.553787602E-7
0.3018,1.243606222E-6,-1.160997912E-6,-8.260831026E-8
0.3024,1.341858694E-6,-1.007229001E-6,-3.346296931E-7
0.303,1.388647982E-6,-8.243950025E-7,-5.642529793E-7
0.3036,1.391444451E-6,-5.715810507E-7,-8.198634005E-7
0.3042,1.354443388E-6,-3.025781768E-7,-1.051865211E-6
0.3048,1.241104163E-6,-4.205526957E-8,-1.199048894E-6
0.3054,1.086817385E-6,2.619572466E-7,-1.348774632E-6
0.306,8.800938312E-7,5.256923577E-7,-1.405786189E-6
0.3066,6.609515378E-7,7.528965612E-7,-1.413848099E-6
0.3072,3.922932146E-7,9.93104573E-7,-1.385397788E-6
0.3078,1.44985511E-7,1.176291645E-6,-1.321277156E-6
0.3084,-1.285008098E-7,1.292364642E-6,-1.163863832E-6
0.309,-3.98772577E-7,1.396810421E-6,-9.980378439E-7
0.3096,-6.392172515E-7,1.432858201E-6,-7.936409499E-7
0.3102,-8.884506578E-7,1.434308898E-6,-5.458582401E-7
0.3108,-1.086600674E-6,1.375589143E-6,-2.889884693E-7
0.3114,-1.270412785E-6,1.262464464E-6,7.948321153E-9
0.312,-1.377027337E-6,1.053267336E-6,3.237600015E-7
0.3126,-1.407564862E-6,8.316146119E-7,5.759502497E-7
0.3132,-1.388896588E-6,5.758537072E-7,8.130428805E-7
0.3138,-1.339814205E-6,3.394182111E-7,1.000395994E-6
0.3144,-1.213853399E-6,1.123318016E-7,1.101521598E-6
0.315,-1.081609254E-6,-1.636836336E-7,1.245292888E-6
0.3156,-9.082184979E-7,-4.204610323E-7,1.32867953E-6
0.3162,-7.120186971E-7,-6.640375087E-7,1.376056206E-6
0.3168,-4.632075316E-7,-9.212079073E-7,1.384415439E-6
0.3174,-2.025628504E-7,-1.125452899E-6,1.328015749E-6
0.318,7.718698328E-8,-1.239313975E-6,1.162126992E-6
0.3186,3.466226005E-7,-1.311943829E-6,9.653212283E-7
0.3192,5.768117615E-7,-1.316624829E-6,7.398130674E-7
0.3198,7.960208664E-7,-1.318387413E-6,5.223665462E-7
0.3204,1.000626049E-6,-1.290685687E-6,2.900596379E-7
0.321,1.191241178E-6,-1.252146536E-6,6.090535755E-8
0.3216,1.319878446E-6,-1.123389434E-6,-1.964890112E-7
0.3222,1.400520964E-6,-9.664476514E-7,-4.340733129E-7
0.3228,1.426839946E-6,-7.34049727E-7,-6.927902187E-7
0.3234,1.415379801E-6,-4.592495974E-7,-9.561302036E-7
0.324,1.330183989E-6,-1.927248284E-7,-1.137459161E-6
0.3246,1.197798254E-6,1.31887165E-7,-1.329685419E-6
0.3252,1.008823043E-6,4.193319832E-7,-1.428155026E-6
0.3258,7.976556998E-7,6.524520216E-7,-1.450107721E-6
0.3264,5.388532147E-7,8.950975205E-7,-1.433950735E-6
0.327,3.011026165E-7,1.087170457E-6,-1.388273074E-6
0.3276,3.065153534E-8,1.218828981E-6,-1.249480516E-6
0.3282,-2.622486753E-7,1.368348802E-6,-1.106100126E-6
0.3288,-5.266744132E-7,1.445846661E-6,-9.191722474E-7
0.3294,-7.93754537E-7,1.48546779E-6,-6.917132528E-7
0.33,-1.023381745E-6,1.469891931E-6,-4.465101852E-7
0.3306,-1.228442498E-6,1.388425584E-6,-1.599830866E-7
0.3312,-1.35504371E-6,1.189031524E-6,1.66012186E-7
0.3318,-1.416634143E-6,9.693847879E-7,4.47249355E-7
0.3324,-1.4260671E-6,7.213669642E-7,7.047001361E-7
0.333,-1.412646886E-6,4.841035172E-7,9.285433689E-7
0.3336,-1.321754329E-6,2.593615982E-7,1.062392731E-6
0.3342,-1.208243317E-6,-8.954980719E-9,1.217198297E-6
0.3348,-1.031519051E-6,-2.827752988E-7,1.31429435E-6
0.3354,-8.317844735E-7,-5.429502348E-7,1.374734708E-6
0.336,-5.837550491E-7,-8.187729736E-7,1.402528023E-6
0.3366,-3.334938455E-7,-1.054360601E-6,1.387854447E-6
0.3372,-7.901580622E-8,-1.192836554E-6,1.27185236E-6
0.3378,1.925018377E-7,-1.298843668E-6,1.106341831E-6
0.3384,4.304010851E-7,-1.326969668E-6,8.96568583E-7
0.339,6.677444045E-7,-1.338334766E-6,6.705903611E-7
0.3396,9.100931861E-7,-1.327565142E-6,4.174719555E-7
0.3402,1.133128649E-6,-1.310589291E-6,1.774606414E-7
0.3408,1.285413847E-6,-1.197044673E-6,-8.836917445E-8
0.3414,1.383519518E-6,-1.064981905E-6,-3.185376127E-7
